PatientID,Species,Age_years,Analyte,Unit,IDEXX,MS200V,AbsoluteDiff,PercentBias
P123,Canine,13.0,AMY,U/L,356.0,376.4,20.399999999999977,5.730337078651679
P119,Canine,16.0,AMY,U/L,2500.0,2450.0,-50.0,-2.0
P126,Canine,8.0,AMY,U/L,321.0,384.38,63.38,19.74454828660436
P125,Canine,6.0,AMY,U/L,336.0,355.1,19.100000000000023,5.684523809523816
P120,Canine,12.0,AMY,U/L,422.0,501.1,79.10000000000002,18.74407582938389
P129,Canine,10.0,AMY,U/L,848.0,772.7,-75.29999999999995,-8.87971698113207
P130,Feline,10.0,AMY,U/L,945.0,414.3,-530.7,-56.158730158730165
P117,Canine,4.0,AMY,U/L,498.0,487.9,-10.100000000000025,-2.028112449799201
P118,Canine,2.0,AMY,U/L,1162.0,523.5,-638.5,-54.948364888123926
P122,Canine,11.0,AMY,U/L,471.0,418.7,-52.30000000000001,-11.104033970276012
P118,Canine,2.0,AMY,U/L,605.0,552.0,-53.0,-8.760330578512397
P118,Canine,2.0,AMY,U/L,667.0,704.3,37.29999999999996,5.592203898050967
P118,Canine,2.0,AMY,U/L,485.0,483.6,-1.3999999999999773,-0.2886597938144283
P129,Canine,10.0,AMY,U/L,344.0,407.5,63.5,18.4593023255814
